case_id,SUB_ACT_1,ACT_1,ACT_COMB_1,SUB_ACT_2,ACT_2,ACT_COMB_2,SUB_ACT_3,ACT_3,ACT_COMB_3,SUB_ACT_4,ACT_4,ACT_COMB_4,index,duration_in_days,problem_latest_impact,st_org_line_3,st_function_div,owner_st,product,country,action_owner_country,action_owner_first_name
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,6,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,9,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,9,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,5,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,5,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,1,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,1,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,12,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,12,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,1,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,713,1,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,713,0,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,0,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,713,0,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,0,Medium,Org line A2,A2_2,G34 3rd,PROD363,in,POLAND,Maciej
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,713,0,Medium,Org line A2,A2_2,G115 3rd,PROD363,in,France,Frederic
1-618350811,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,0,Medium,Org line A2,A2_2,G115 3rd,PROD363,in,POLAND,Maciej
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,0,Medium,Org line C,E_10,G263 2nd,PROD363,in,Sweden,Prasad
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,713,1,Medium,Org line C,E_10,G263 2nd,PROD363,in,Sweden,Jitender
1-618350811,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,713,58,Medium,Org line C,E_10,G263 2nd,PROD363,in,Sweden,Jitender
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,57,Medium,Org line C,E_5,G92,PROD363,in,INDIA,Amit
1-618350811,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,6,Medium,Org line C,E_5,G92,PROD363,in,INDIA,Garima
1-618350811,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,713,10,Medium,Org line C,E_5,G92,PROD363,in,INDIA,Garima
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,713,11,Medium,Org line C,E_4,G88 2nd,PROD363,in,USA,Robert
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,713,16,Medium,Org line C,E_5,G92,PROD363,in,INDIA,Amit
1-618350811,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,713,9,Medium,Org line C,E_5,G92,PROD363,in,INDIA,Sreelesh
1-618350811,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,713,0,Medium,Org line C,E_10,G263 2nd,PROD363,in,Sweden,Prasad
1-618589528,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,714,5,High,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Ian
1-618589528,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,714,168,High,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Ian
1-618764275,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,716,78,High,Org line A2,D_1,W12 2nd,PROD739,pl,POLAND,Pawel
1-618764275,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,716,61,High,Org line A2,D_1,W12 2nd,PROD739,pl,POLAND,Pawel
1-618764275,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,716,7,High,Org line A2,D_1,W12 2nd,PROD739,pl,POLAND,Agnieszka
1-618764275,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,716,4,High,Org line A2,D_1,W12 2nd,PROD739,pl,POLAND,Agnieszka
1-618764275,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,716,0,High,Org line A2,D_1,W12 2nd,PROD739,pl,POLAND,Pawel
1-618859631,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,717,0,Low,Org line C,E_10,G276 2nd,PROD422,fr,Sweden,Prasad
1-618859631,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,717,0,Low,Org line C,E_10,G276 2nd,PROD422,fr,Sweden,Prasad
1-618859631,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,717,4,Low,Org line C,E_10,G276 2nd,PROD422,fr,Sweden,Manoj
1-618859631,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,717,11,Low,Org line C,E_10,G276 2nd,PROD422,fr,Sweden,Manoj
1-618859631,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,717,45,Low,Org line A2,A2_2,G22 2nd,PROD422,fr,France,Frederic
1-618859631,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,717,38,Low,Org line A2,A2_2,G22 2nd,PROD422,fr,France,Frederic
1-618883006,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,718,0,Medium,Org line A2,A2_1,N19 2nd,PROD38,cn,Sweden,Patrik
1-618883006,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,718,0,Medium,Org line A2,A2_1,N19 2nd,PROD38,cn,Sweden,Patrik
1-618883006,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,718,34,Medium,Org line A2,A2_1,N19 2nd,PROD38,cn,Sweden,Fredrik
1-619053302,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,719,0,Major,Org line C,E_1,G13 2nd,PROD153,us,Sweden,Stefan
1-619053302,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,719,0,Major,Org line C,E_1,G13 2nd,PROD153,us,Sweden,Stefan
1-619053302,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,719,31,Major,Org line C,C_1,G14 3rd,PROD153,us,Sweden,Stefan
1-619053302,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,719,32,Major,Org line C,C_1,G14 3rd,PROD153,us,France,Julien
1-619053302,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,719,1,Major,Org line C,C_1,G14 3rd,PROD153,us,France,Julien
1-619053302,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,719,49,Major,Org line C,C_1,G14 3rd,PROD153,us,USA,William
1-619067777,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,720,10,Low,Org line A2,A2_1,T17 2nd,PROD350,cn,Sweden,Britt
1-619067777,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,720,10,Low,Org line A2,A2_1,T17 2nd,PROD350,cn,Sweden,Britt
1-619067777,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,720,25,Low,Org line A2,A2_1,J2 2nd,PROD350,cn,Sweden,Britt
1-619109941,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,722,4,High,Org line C,E_5,G92,PROD436,se,INDIA,Amit
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,722,4,High,Org line C,E_5,G92,PROD436,se,INDIA,Amit
1-619109941,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,722,0,High,Org line C,E_5,G92,PROD436,se,INDIA,Prashant
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,722,0,High,Org line C,E_4,G88 2nd,PROD436,se,USA,Robert
1-619109941,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,722,0,High,Org line C,E_10,G271 2nd,PROD436,se,Sweden,Praveen
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,722,0,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Martin
1-619109941,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,722,55,High,Org line C,C_6,R4 3rd,PROD436,se,Sweden,Michael
1-619109941,Wait,Accepted,Accepted/Wait,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,722,55,High,Org line C,C_6,R4 3rd,PROD436,se,Sweden,Michael
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,722,0,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Martin
1-619109941,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,722,0,High,Org line C,C_6,R4 3rd,PROD436,se,Sweden,Michael
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,722,0,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Martin
1-619109941,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,722,0,High,Org line C,C_6,R4 3rd,PROD436,se,Sweden,Michael
1-619109941,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,722,0,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Martin
1-619109941,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,722,14,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Pascal
1-619109941,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,722,14,High,Org line C,C_6,G273 3rd,PROD436,se,Sweden,Michael
1-619146141,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,723,0,Medium,Org line C,E_10,G222 2nd,PROD13,fr,INDIA,S
1-619146141,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,723,20,Medium,Org line C,E_5,G81,PROD13,fr,INDIA,Shamal
1-619146141,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Wait,Accepted,Accepted/Wait,723,80,Medium,Org line C,C_6,G225 3rd,PROD13,fr,France,Olivier
1-619146141,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,723,61,Medium,Org line C,C_6,G225 3rd,PROD13,fr,Belgium,Steven
1-619201265,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,725,46,High,Org line G4,,S30 2nd,PROD412,se,Sweden,Fredrik
1-619550849,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,728,2,Medium,Org line A2,A2_3,V13 2nd,PROD676,se,Sweden,Jenny
1-619550849,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,728,2,Medium,Org line A2,A2_3,V13 2nd,PROD676,se,Sweden,Jenny
1-619550849,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,728,1,Medium,Org line A2,A2_3,V13 2nd,PROD676,se,Sweden,Jenny
1-619550849,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,728,7,Medium,Org line C,E_7,G157 2nd,PROD676,se,INDIA,Rajesh Kumar
1-619550849,In Progress,Accepted,Accepted/In Progress,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,728,21,Medium,Org line C,E_7,G157 2nd,PROD676,se,INDIA,Rajesh Kumar
1-619550849,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,728,15,Medium,Org line C,,G163 3rd,PROD676,se,Sweden,Stefan
1-619550849,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Wait,Accepted,Accepted/Wait,Closed,Completed,Completed/Closed,728,0,Medium,Org line C,E_10,R6 2nd,PROD676,se,Sweden,Daniel
1-619575181,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,In Progress,Accepted,Accepted/In Progress,Closed,Completed,Completed/Closed,729,30,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Antony
1-619589599,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,730,4,Medium,Org line C,E_7,G153 2nd,PROD807,be,Sweden,Maria
1-619589599,In Progress,Accepted,Accepted/In Progress,Awaiting Assignment,Queued,Queued/Awaiting Assignment,In Progress,Accepted,Accepted/In Progress,Assigned,Accepted,Accepted/Assigned,730,2,Medium,Org line C,E_7,G134 2nd,PROD807,be,Sweden,Peter
