Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,53:00.0,000:53,180,Cable Head,ID4163,D,0,0,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,17:00.0,00:00.0,003:43,180,Cable Head,ID4132,S,1,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,180,Cable Head,ID4163,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,003:50,180,Cable Head,ID4163,D,0,0,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,10:00.0,57:00.0,006:47,180,Cable Head,ID4641,D,6,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,20:00.0,00:00.0,000:40,180,Cable Head,ID4163,D,0,1,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,30:00.0,000:30,180,Cable Head,ID4163,D,0,1,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,24:00.0,03:00.0,001:39,180,Cable Head,ID4132,D,3,0,0,
Case 199,Turning & Milling Q.C.,Quality Check 1,20:00.0,34:00.0,002:14,180,Cable Head,ID4163,D,37,0,0,
Case 199,Turning & Milling Q.C.,Quality Check 1,34:00.0,54:00.0,000:20,180,Cable Head,ID4163,D,0,2,0,
Case 199,Turning & Milling Q.C.,Quality Check 1,54:00.0,00:00.0,000:06,180,Cable Head,ID4163,D,0,1,0,
Case 199,Turning & Milling Q.C.,Quality Check 1,00:00.0,10:00.0,000:10,180,Cable Head,ID4163,D,0,1,0,
Case 199,Laser Marking - Machine 7,Machine 7- Laser Marking,18:00.0,38:00.0,001:20,180,Cable Head,ID0998,D,39,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,14:00.0,47:00.0,000:33,180,Cable Head,ID4872,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,180,Cable Head,ID4163,D,0,0,1,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,002:50,180,Cable Head,ID4163,D,68,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4491,D,68,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,15:00.0,38:00.0,000:23,180,Cable Head,ID0998,D,8,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,59:00.0,00:00.0,002:01,180,Cable Head,ID4385,S,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,00:00.0,40:00.0,003:40,180,Cable Head,ID4385,D,8,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,40:00.0,40:00.0,001:00,180,Cable Head,ID4385,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,11:00.0,10:00.0,005:59,180,Cable Head,ID0998,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,05:00.0,30:00.0,002:25,180,Cable Head,ID4882,D,72,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,12:00.0,26:00.0,003:14,180,Cable Head,ID4385,S,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,27:00.0,34:00.0,005:07,180,Cable Head,ID4385,D,8,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,02:00.0,29:00.0,003:27,180,Cable Head,ID4882,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,38:00.0,56:00.0,001:18,180,Cable Head,ID4445,S,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,57:00.0,22:00.0,002:25,180,Cable Head,ID4445,D,9,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,27:00.0,53:00.0,002:26,180,Cable Head,ID4355,D,6,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,28:00.0,29:00.0,000:01,180,Cable Head,ID4882,D,15,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,36:00.0,45:00.0,000:09,180,Cable Head,ID4385,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,45:00.0,47:00.0,008:02,180,Cable Head,ID4385,D,19,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,180,Cable Head,ID4163,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,34:00.0,37:00.0,001:03,180,Cable Head,ID4882,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,00:00.0,001:00,180,Cable Head,ID4163,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,001:50,180,Cable Head,ID4163,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,19:00.0,11:00.0,000:52,180,Cable Head,ID4355,D,2,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,10:00.0,03:00.0,001:53,180,Cable Head,ID4163,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,50:00.0,34:00.0,009:44,180,Cable Head,ID4385,D,20,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,16:00.0,29:00.0,001:13,180,Cable Head,ID0998,D,8,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,11:00.0,45:00.0,008:34,180,Cable Head,ID4445,D,20,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,30:00.0,40:00.0,001:10,180,Cable Head,ID4163,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,003:50,180,Cable Head,ID4163,D,0,0,0,
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,21:00.0,53:00.0,003:32,180,Cable Head,ID4385,D,11,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,20:00.0,20:00.0,001:00,180,Cable Head,ID4163,D,11,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4820,D,10,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,23:00.0,43:00.0,002:20,180,Cable Head,ID4528,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,34:00.0,51:00.0,003:17,180,Cable Head,ID4493,D,0,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,18:00.0,24:00.0,001:06,180,Cable Head,ID4528,D,0,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,16:00.0,47:00.0,001:31,180,Cable Head,ID4528,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,59:00.0,00:00.0,004:01,180,Cable Head,ID4493,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,58:00.0,59:00.0,005:01,180,Cable Head,ID4493,D,0,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4820,D,25,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,51:00.0,06:00.0,000:00,180,Cable Head,ID4493,D,25,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,20:00.0,00:00.0,001:40,180,Cable Head,ID4163,D,29,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,48:00.0,30:00.0,001:42,180,Cable Head,ID4872,D,0,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4820,D,29,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4820,D,1,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4820,D,0,0,0,
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,12:00.0,33:00.0,003:21,180,Cable Head,ID4528,D,0,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4291,D,16,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,34:00.0,34:00.0,003:00,180,Cable Head,ID4493,D,0,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,24:00.0,39:00.0,000:00,180,Cable Head,ID4493,D,16,0,0,
Case 199,Packing,Packing,00:00.0,00:00.0,000:00,180,Cable Head,ID4491,D,5,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,40:00.0,53:00.0,001:13,180,Cable Head,ID4163,D,5,0,0,
Case 199,Final Inspection Q.C.,Quality Check 1,53:00.0,15:00.0,000:22,180,Cable Head,ID4163,D,0,2,0,
Case 199,Final Inspection Q.C.,Quality Check 1,15:00.0,25:00.0,000:10,180,Cable Head,ID4163,D,0,1,0,
Case 199,Final Inspection Q.C.,Quality Check 1,25:00.0,35:00.0,000:10,180,Cable Head,ID4163,D,0,1,0,
Case 199,Final Inspection Q.C.,Quality Check 1,35:00.0,55:00.0,000:20,180,Cable Head,ID4163,D,0,2,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,16:00.0,06:00.0,005:50,170,Punch Plate,ID4167,S,1,0,0,
Case 20,Turning & Milling Q.C.,Quality Check 1,07:00.0,08:00.0,001:29,170,Punch Plate,ID4618,D,0,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,07:00.0,36:00.0,002:01,170,Punch Plate,ID4167,D,8,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,14:00.0,24:00.0,001:10,170,Punch Plate,ID4794,D,20,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,25:00.0,34:00.0,004:09,170,Punch Plate,ID4794,S,2,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,36:00.0,38:00.0,002:02,170,Punch Plate,ID4794,D,22,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,29:00.0,26:00.0,008:57,170,Punch Plate,ID4429,D,39,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,05:00.0,52:00.0,000:47,170,Punch Plate,ID4529,D,7,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,14:00.0,49:00.0,010:35,170,Punch Plate,ID4794,D,55,0,0,
Case 20,Turning & Milling Q.C.,Quality Check 1,26:00.0,53:00.0,000:27,170,Punch Plate,ID4618,D,170,0,0,
Case 20,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,50:00.0,50:00.0,003:00,170,Punch Plate,ID4167,D,16,0,0,
Case 20,Laser Marking - Machine 7,Machine 7- Laser Marking,44:00.0,45:00.0,001:01,170,Punch Plate,ID4932,D,170,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,30:00.0,00:00.0,000:30,170,Punch Plate,ID4445,S,0,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,00:00.0,15:00.0,001:15,170,Punch Plate,ID4445,D,15,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,00:00.0,30:00.0,002:30,170,Punch Plate,ID0420,D,16,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,21:00.0,56:00.0,007:35,170,Punch Plate,ID0420,D,54,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,06:00.0,24:00.0,007:18,170,Punch Plate,ID4355,D,60,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,52:00.0,00:00.0,003:08,170,Punch Plate,ID0420,D,25,0,0,
Case 20,Round Grinding - Machine 3,Machine 3 - Round Grinding,56:00.0,17:00.0,000:21,170,Punch Plate,ID4445,S,0,0,0,
Case 20,Turning & Milling Q.C.,Quality Check 1,50:00.0,07:00.0,000:17,170,Punch Plate,ID4618,D,0,0,0,
Case 20,Round Grinding - Machine 2,Machine 2 - Round Grinding,02:00.0,17:00.0,001:15,170,Punch Plate,ID4385,S,0,0,0,
Case 20,Round Grinding - Machine 2,Machine 2 - Round Grinding,19:00.0,42:00.0,003:23,170,Punch Plate,ID4385,D,47,0,0,
Case 20,Round Grinding - Machine 2,Machine 2 - Round Grinding,01:00.0,01:00.0,006:00,170,Punch Plate,ID4445,D,123,0,0,
Case 20,Final Inspection Q.C.,Quality Check 1,14:00.0,05:00.0,007:51,170,Punch Plate,ID4618,D,167,3,0,
Case 20,Packing,Packing,00:00.0,00:00.0,000:00,170,Punch Plate,ID4820,D,167,0,0,
Case 200,Milling - Machine 10,Machine 10 - Grinding,00:00.0,15:00.0,000:00,50,Cable Head,ID0937,D,1,0,0,
Case 200,Grinding Rework - Machine 27,Machine 27 - Grinding,45:00.0,59:00.0,001:14,50,Cable Head,ID4872,D,0,0,0,
Case 200,Final Inspection Q.C.,Quality Check 1,45:00.0,13:00.0,000:28,50,Cable Head,ID4493,D,1,0,0,
Case 200,Final Inspection Q.C.,Quality Check 1,20:00.0,35:00.0,000:00,50,Cable Head,ID4493,D,0,1,0,
Case 200,Packing,Packing,00:00.0,00:00.0,000:00,50,Cable Head,ID4820,D,1,0,0,
Case 200,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,50,Cable Head,ID4355,D,1,0,0,
Case 200,Round Grinding - Machine 3,Machine 3 - Round Grinding,00:00.0,15:00.0,000:00,50,Cable Head,ID4355,D,1,0,0,
Case 201,Round Grinding - Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID4493,D,13,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID4493,D,13,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,10:00.0,11:00.0,000:01,20,Wheel Shaft,ID4219,D,0,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,12:00.0,52:00.0,003:40,20,Wheel Shaft,ID4219,S,1,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,53:00.0,37:00.0,003:44,20,Wheel Shaft,ID4219,D,2,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,39:00.0,42:00.0,000:03,20,Wheel Shaft,ID4219,S,0,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,51:00.0,00:00.0,001:09,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,01:00.0,40:00.0,004:39,20,Wheel Shaft,ID4219,B,0,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,40:00.0,08:00.0,000:28,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,Turning - Machine 8,Machine 15 - Turning,43:00.0,54:00.0,001:11,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,Turning Q.C.,Quality Check 1,12:00.0,13:00.0,001:01,20,Wheel Shaft,ID4493,D,3,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,20:00.0,30:00.0,002:10,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,00:00.0,09:00.0,008:09,20,Wheel Shaft,ID4219,S,0,0,0,
Case 201,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,37:00.0,28:00.0,001:51,20,Wheel Shaft,ID4219,S,1,0,0,
Case 201,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,01:00.0,55:00.0,002:54,20,Wheel Shaft,ID0997,D,2,0,0,Y
Case 201,Milling - Machine 16,Machine 16 - Milling,00:00.0,00:00.0,011:00,20,Wheel Shaft,ID4326,S,0,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,01:00.0,02:00.0,005:01,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,Packing,Packing,00:00.0,00:00.0,000:00,20,Wheel Shaft,ID4291,D,12,0,0,
Case 201,Milling - Machine 16,Machine 16 - Milling,05:00.0,31:00.0,008:26,20,Wheel Shaft,ID4326,S,0,0,0,
Case 201,Milling - Machine 16,Machine 16 - Milling,25:00.0,32:00.0,004:07,20,Wheel Shaft,ID4326,D,0,0,0,
Case 201,Round Grinding - Machine 2,Machine 2 - Round Grinding,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID0937,D,2,0,0,
Case 201,Round Grinding - Manual,Machine 27 - Grinding,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID0937,D,2,0,0,
Case 201,Round Grinding - Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID4493,D,2,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,10:00.0,11:00.0,001:01,20,Wheel Shaft,ID4493,D,2,1,0,
Case 201,Round Grinding - Manual,Machine 27 - Grinding,18:00.0,38:00.0,002:20,20,Wheel Shaft,ID4528,S,2,0,0,
Case 201,Round Grinding - Manual,Machine 27 - Grinding,39:00.0,44:00.0,002:05,20,Wheel Shaft,ID4528,D,0,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID4287,D,3,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,35:00.0,03:00.0,005:28,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,45:00.0,45:00.0,002:00,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,20,Wheel Shaft,ID0937,D,3,0,0,
Case 203,Turning & Milling Q.C.,Quality Check 1,00:00.0,43:00.0,001:43,5,Gauge,ID4618,D,5,0,0,
Case 203,Laser Marking - Machine 7,Machine 7- Laser Marking,47:00.0,37:00.0,000:50,5,Gauge,ID0998,D,5,0,0,
Case 203,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,5,Gauge,ID4882,D,0,0,0,
Case 203,Flat Grinding - Machine 11,Machine 11 - Grinding,32:00.0,58:00.0,000:26,5,Gauge,ID0998,D,5,0,0,
Case 203,Lapping - Machine 1,Machine 1 - Lapping,09:00.0,38:00.0,000:29,5,Gauge,ID4882,D,5,0,0,
Case 203,Packing,Packing,00:00.0,00:00.0,000:00,5,Gauge,ID4820,D,5,0,0,
Case 203,Final Inspection Q.C.,Quality Check 1,50:00.0,03:00.0,000:13,5,Gauge,ID4618,D,5,0,0,
Case 205,Round Grinding - Manual,Machine 27 - Grinding,00:00.0,40:00.0,001:40,25,O-Ring,ID4872,S,0,0,0,
Case 205,Round Grinding - Manual,Machine 27 - Grinding,40:00.0,30:00.0,000:50,25,O-Ring,ID4872,D,0,0,0,
Case 205,Final Inspection Q.C.,Quality Check 1,30:00.0,17:00.0,000:47,25,O-Ring,ID4618,D,2,0,0,
Case 205,Packing,Packing,00:00.0,00:00.0,000:00,25,O-Ring,ID4820,D,2,0,0,Y
Case 206,Turning & Milling Q.C.,Quality Check 1,02:00.0,07:00.0,000:05,21,Cutting Wheel,ID4618,D,0,0,0,
Case 206,Laser Marking - Machine 7,Machine 7- Laser Marking,44:00.0,55:00.0,000:11,21,Cutting Wheel,ID0998,D,21,0,0,
Case 206,Lapping - Machine 1,Machine 1 - Lapping,56:00.0,45:00.0,000:49,21,Cutting Wheel,ID0998,D,21,0,0,
Case 206,Round Grinding - Manual,Machine 27 - Grinding,58:00.0,32:00.0,001:34,21,Cutting Wheel,ID4872,S,0,0,0,
Case 206,Round Grinding - Manual,Machine 27 - Grinding,32:00.0,48:00.0,007:16,21,Cutting Wheel,ID4872,D,10,0,0,
Case 206,Final Inspection Q.C.,Quality Check 1,54:00.0,50:00.0,004:56,21,Cutting Wheel,ID4618,D,0,0,0,
Case 206,Final Inspection Q.C.,Quality Check 1,55:00.0,10:00.0,000:00,21,Cutting Wheel,ID4618,D,10,0,0,
Case 206,Packing,Packing,00:00.0,00:00.0,000:00,21,Cutting Wheel,ID4291,D,10,0,0,
Case 206,Round Grinding - Machine 12,Machine 12 - Grinding,00:00.0,00:00.0,001:00,21,Cutting Wheel,ID4528,S,0,0,0,
Case 206,Round Grinding - Machine 12,Machine 12 - Grinding,00:00.0,45:00.0,001:45,21,Cutting Wheel,ID4528,D,5,0,0,
Case 206,Round Grinding - Machine 12,Machine 12 - Grinding,50:00.0,30:00.0,001:40,21,Cutting Wheel,ID4528,D,6,0,0,
Case 206,Final Inspection Q.C.,Quality Check 1,18:00.0,17:00.0,001:59,21,Cutting Wheel,ID4618,D,0,1,0,
Case 206,Final Inspection Q.C.,Quality Check 1,28:00.0,43:00.0,000:00,21,Cutting Wheel,ID4618,D,10,0,0,Y
Case 206,Packing,Packing,00:00.0,00:00.0,000:00,21,Cutting Wheel,ID4820,D,10,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,15:00.0,000:00,125,Flange,ID4429,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,30:00.0,00:00.0,006:30,125,Flange,ID4529,S,1,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,15:00.0,000:00,125,Flange,ID4429,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,00:00.0,002:00,125,Flange,ID4529,D,4,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,30:00.0,003:30,125,Flange,ID4529,D,11,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,59:00.0,008:59,125,Flange,ID4794,S,1,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,00:00.0,005:00,125,Flange,ID4529,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,15:00.0,000:00,125,Flange,ID4429,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,15:00.0,000:00,125,Flange,ID4429,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,13:00.0,06:00.0,001:53,125,Flange,ID4429,S,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,43:00.0,52:00.0,006:09,125,Flange,ID4794,D,12,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,04:00.0,42:00.0,007:38,125,Flange,ID4718,D,17,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,00:00.0,30:00.0,007:30,125,Flange,ID4529,D,9,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,06:00.0,07:00.0,011:01,125,Flange,ID4794,D,8,0,0,
Case 207,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,41:00.0,56:00.0,000:00,125,Flange,ID4529,D,0,0,0,
Case 207,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,42:00.0,17:00.0,006:35,125,Flange,ID4529,D,0,0,0,
Case 207,Turning & Milling Q.C.,Quality Check 1,00:00.0,00:00.0,001:00,125,Flange,ID4163,D,56,0,0,
Case 207,Turning & Milling Q.C.,Quality Check 1,00:00.0,20:00.0,000:20,125,Flange,ID4163,D,0,3,0,
Case 207,Turning & Milling Q.C.,Quality Check 1,20:00.0,30:00.0,000:10,125,Flange,ID4163,D,0,2,0,
Case 207,Turning & Milling Q.C.,Quality Check 1,30:00.0,40:00.0,000:10,125,Flange,ID4163,D,0,1,0,
Case 207,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,32:00.0,33:00.0,000:01,125,Flange,ID4429,D,63,0,0,
Case 207,Turning & Milling Q.C.,Quality Check 1,30:00.0,43:00.0,000:13,125,Flange,ID4163,D,0,1,0,
Case 207,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,125,Flange,ID4882,D,0,0,0,
Case 207,Laser Marking - Machine 7,Machine 7- Laser Marking,53:00.0,57:00.0,001:04,125,Flange,ID0998,D,50,0,0,
Case 207,Lapping - Machine 1,Machine 1 - Lapping,57:00.0,52:00.0,001:55,125,Flange,ID0998,D,50,0,0,
Case 207,Laser Marking - Machine 7,Machine 7- Laser Marking,53:00.0,54:00.0,000:01,125,Flange,ID0998,D,6,0,0,
Case 207,Lapping - Machine 1,Machine 1 - Lapping,54:00.0,09:00.0,000:00,125,Flange,ID0998,D,6,0,0,
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,14:00.0,43:00.0,002:29,125,Flange,ID4385,S,0,0,0,
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,47:00.0,43:00.0,000:56,125,Flange,ID4385,S,0,0,0,
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,43:00.0,51:00.0,002:08,125,Flange,ID4385,D,9,0,0,
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,53:00.0,47:00.0,002:54,125,Flange,ID0420,D,14,0,0,Y
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,08:00.0,41:00.0,004:33,125,Flange,ID4872,D,14,0,0,
Case 207,Round Grinding - Machine 2,Machine 2 - Round Grinding,10:00.0,39:00.0,001:29,125,Flange,ID4385,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,00:00.0,30:00.0,000:30,125,Flange,ID4163,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,00:00.0,00:00.0,001:00,125,Flange,ID4163,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,001:50,125,Flange,ID4163,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,20:00.0,11:00.0,002:51,125,Flange,ID4163,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,00:00.0,30:00.0,002:30,125,Flange,ID4163,D,0,0,0,
Case 207,Final Inspection Q.C.,Quality Check 1,00:00.0,15:00.0,000:15,125,Flange,ID4163,D,56,0,0,
Case 207,Packing,Packing,00:00.0,00:00.0,000:00,125,Flange,ID4820,D,0,0,0,
Case 207,Packing,Packing,00:00.0,00:00.0,000:00,125,Flange,ID4820,D,56,0,0,
Case 208,Turning & Milling - Machine 10,Machine 10 - Grinding,35:00.0,57:00.0,007:22,13,Cable Head,ID4641,S,0,0,0,
Case 208,Turning & Milling - Machine 10,Machine 10 - Grinding,58:00.0,34:00.0,006:36,13,Cable Head,ID3846,S,0,0,0,
Case 208,Turning & Milling - Machine 10,Machine 10 - Grinding,21:00.0,19:00.0,003:58,13,Cable Head,ID4641,S,0,0,0,
Case 208,Turning & Milling - Machine 10,Machine 10 - Grinding,20:00.0,55:00.0,004:35,13,Cable Head,ID4641,D,2,0,0,
Case 208,Turning & Milling - Machine 10,Machine 10 - Grinding,09:00.0,39:00.0,008:30,13,Cable Head,ID4132,S,2,0,0,
