Problem Number,Problem Change Date,Days count,Problem Change Time,Problem Sub Status,Problem Status,Problem Latest Impact,Problem Involved ST Org line 3,Problem Involved ST Function Div,Problem Involved Owner ST,Product,Country,Problem Involved Action Owner Country,Problem Involved Action Owner First Name
1-528755863,2011-05-25,-223,16:45:52+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-528755863,2012-04-04,315,15:58:42+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-528755863,2012-04-04,0,16:00:12+01:00,Closed,Completed,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091253,2011-05-26,-314,16:01:58+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091253,2012-04-04,314,16:04:24+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091253,2012-04-04,0,16:05:26+01:00,Closed,Completed,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091311,2011-05-26,-314,16:05:47+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091311,2012-04-04,314,16:06:03+01:00,In Progress,Accepted,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529091311,2012-04-04,0,16:06:48+01:00,Closed,Completed,High,Org line A2,A2_4,G105 2nd,PROD337,se,Sweden,H?an
1-529471141,2011-05-27,-313,17:13:49+01:00,Wait,Accepted,Major,Org line C,C_3,G62 3rd,PROD348,se,Sweden,Martin
1-529471141,2011-05-27,0,17:24:20+01:00,Awaiting Assignment,Queued,Major,Org line C,C_3,G62 3rd,PROD348,se,Sweden,Martin
1-529471141,2012-04-04,313,14:42:22+01:00,In Progress,Accepted,Major,Org line C,C_3,G292 3rd,PROD348,se,Sweden,Martin
1-529471141,2012-04-04,0,15:36:34+01:00,In Progress,Accepted,Major,Org line C,C_3,G62 3rd,PROD348,se,USA,Jason
1-529471141,2012-04-04,0,15:50:44+01:00,Closed,Completed,Major,Org line C,C_3,G62 3rd,PROD348,se,USA,Jason
1-530147896,2011-05-31,-309,12:20:07+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-530147896,2011-05-31,0,12:22:02+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-530147896,2011-05-31,0,19:58:34+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,Sweden,Padmanabha
1-530147896,2011-05-31,0,19:58:40+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-530147896,2011-06-23,23,22:20:06+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,Sweden,Hannes
1-530147896,2011-06-23,0,22:22:26+01:00,Assigned,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD98,us,Sweden,Y
1-530147896,2011-06-28,5,10:29:03+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-530147896,2011-06-29,1,03:21:19+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,Sweden,Santhosh
1-530147896,2011-06-29,0,03:21:39+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-530147896,2012-02-02,218,21:51:10+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-530147896,2012-02-02,0,21:52:46+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-530539767,2011-06-01,-246,15:02:03+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530539767,2011-06-01,0,15:07:09+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530539767,2011-06-01,0,19:53:21+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Santhosh
1-530539767,2011-06-01,0,19:55:06+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530539767,2012-02-06,250,22:11:51+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-530539767,2012-02-06,0,22:13:04+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-530568802,2011-06-01,-250,14:38:53+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530568802,2011-06-01,0,14:41:27+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530568802,2011-06-01,0,19:50:10+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Santhosh
1-530568802,2011-06-01,0,19:52:31+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530568802,2011-06-23,22,22:12:29+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Padmanabha
1-530568802,2011-06-23,0,22:14:18+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_2,G21 2nd,PROD97,us,Sweden,Hannes
1-530568802,2011-06-23,0,22:22:36+01:00,Assigned,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD97,us,Sweden,Y
1-530568802,2011-07-06,13,10:19:56+01:00,In Progress,Accepted,Medium,Org line A2,A2_2,G21 2nd,PROD97,us,Sweden,Y
1-530568802,2011-07-06,0,10:33:06+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530568802,2011-07-06,0,21:29:51+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Padmanabha
1-530568802,2011-07-06,0,21:29:59+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-530568802,2012-01-30,208,21:23:29+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-530568802,2012-01-30,0,21:46:35+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-531435394,2011-06-06,-238,17:12:34+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-531435394,2011-06-06,0,17:26:36+01:00,Wait,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-531435394,2012-02-15,254,12:50:50+01:00,Closed,Completed,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-531872604,2011-06-07,-253,22:21:06+01:00,In Progress,Accepted,Medium,Org line C,E_8,G186 2nd,PROD756,in,Sweden,Jonas
1-531872604,2011-06-08,1,12:12:31+01:00,Wait,Accepted,Medium,Org line C,E_8,G186 2nd,PROD756,in,Sweden,Jonas
1-531872604,2011-06-30,22,09:19:59+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_8,G186 2nd,PROD756,in,Sweden,Jonas
1-531872604,2011-11-21,144,11:58:02+01:00,In Progress,Accepted,Medium,Org line C,E_8,G181 2nd,PROD756,in,INDIA,Karthick
1-531872604,2011-11-21,0,11:58:40+01:00,In Progress,Accepted,Medium,Org line C,E_8,G181 2nd,PROD756,in,INDIA,Pradeesh
1-531872604,2011-11-21,0,15:00:09+01:00,Assigned,Accepted,Medium,Org line C,E_8,G181 2nd,PROD756,in,INDIA,Karthick
1-531872604,2012-01-04,44,12:27:59+01:00,Assigned,Accepted,Medium,Org line C,E_8,G181 2nd,PROD756,in,Sweden,Karthick
1-531872604,2012-01-04,0,12:28:00+01:00,In Progress,Accepted,Medium,Org line C,E_8,G181 2nd,PROD756,in,Sweden,Karthick
1-531872604,2012-01-06,2,15:35:57+01:00,Closed,Completed,Medium,Org line C,E_8,G181 2nd,PROD756,in,Sweden,Karthick
1-532038065,2011-06-08,-212,10:44:43+01:00,In Progress,Accepted,Medium,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-532038065,2011-06-08,0,10:46:39+01:00,Wait,Accepted,Medium,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-532038065,2012-01-11,217,14:23:37+01:00,In Progress,Accepted,Medium,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-532038065,2012-02-02,22,23:21:34+01:00,Closed,Completed,Medium,Org line V2,,T10 2nd,PROD615,se,Sweden,Ioannis
1-532084405,2011-06-08,-239,13:27:25+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-532084405,2011-06-08,0,13:33:07+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-532084405,2011-06-09,1,12:12:36+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,Sweden,Santhosh
1-532084405,2011-06-09,0,12:15:38+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-532084405,2012-02-06,242,21:16:22+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-532084405,2012-02-06,0,21:17:44+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-532544114,2011-06-09,-242,16:34:52+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD235,gb,United Kingdom,Andrew
1-532544114,2012-02-15,251,11:15:58+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD235,gb,United Kingdom,Andrew
1-532544114,2012-02-15,0,11:16:22+01:00,Closed,Completed,Medium,Org line A2,A2_1,G42 3rd,PROD235,gb,United Kingdom,Andrew
1-532816930,2011-06-10,-250,16:33:05+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Eric
1-532816930,2011-06-10,0,16:34:10+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Eric
1-532816930,2012-01-09,213,10:29:29+01:00,Closed,Completed,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Eric
1-533449912,2011-06-14,-209,08:56:53+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-533449912,2011-06-14,0,09:03:42+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-533449912,2011-06-16,2,11:08:13+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,Sweden,Santhosh
1-533449912,2011-06-16,0,11:09:31+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,USA,Carolyn
1-533449912,2012-01-30,228,13:08:15+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-533449912,2012-01-30,0,13:08:58+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD97,us,POLAND,Ewa
1-533851634,2011-06-15,-229,12:13:35+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-533851634,2011-06-15,0,12:16:38+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-533851634,2011-06-15,0,12:23:33+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,Sweden,Santhosh
1-533851634,2011-06-15,0,12:25:44+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,USA,Carolyn
1-533851634,2012-02-02,232,22:28:50+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-533851634,2012-02-02,0,22:31:56+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-534020390,2011-06-15,-232,23:36:16+01:00,In Progress,Accepted,High,Org line C,E_7,G157 2nd,PROD675,in,Sweden,Jan
1-534020390,2011-06-15,0,23:37:03+01:00,In Progress,Accepted,High,Org line C,E_7,G157 2nd,PROD675,in,Sweden,Jan
1-534020390,2011-06-15,0,23:41:53+01:00,Assigned,Accepted,High,Org line C,E_7,G157 2nd,PROD675,in,Sweden,Jan
1-534020390,2012-02-10,240,15:46:53+01:00,In Progress,Accepted,High,Org line C,E_7,G157 2nd,PROD675,in,Sweden,Jan
1-534020390,2012-02-10,0,15:48:43+01:00,Closed,Completed,High,Org line C,E_7,G157 2nd,PROD675,in,Sweden,Jan
1-534493180,2011-06-17,-238,08:24:42+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Ian
1-534493180,2011-06-17,0,08:25:34+01:00,Assigned,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Ian
1-534493180,2011-08-16,60,14:28:48+01:00,Assigned,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-534493180,2011-08-18,2,17:25:53+01:00,Wait,Accepted,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-534493180,2012-02-15,181,12:52:00+01:00,Closed,Completed,Medium,Org line A2,A2_1,G42 3rd,PROD236,gb,United Kingdom,Paul
1-534702904,2011-06-17,-243,16:36:51+01:00,In Progress,Accepted,Low,Org line C,C_2,G58 3rd,PROD328,be,Sweden,Peter
1-534702904,2011-09-16,91,10:01:52+01:00,In Progress,Accepted,Low,Org line C,C_2,G58 3rd,PROD328,be,Sweden,Peter
1-534702904,2012-02-16,153,15:35:00+01:00,Closed,Completed,Low,Org line C,C_2,G58 3rd,PROD328,be,Sweden,Peter
1-535052125,2011-06-20,-241,11:01:18+01:00,In Progress,Accepted,Medium,Org line C,E_1,G55 2nd,PROD835,se,Sweden,Daniel
1-535052125,2011-09-08,80,11:40:35+01:00,Wait,Accepted,Medium,Org line C,E_1,G55 2nd,PROD835,se,Sweden,Daniel
1-535052125,2011-09-13,5,09:53:29+01:00,In Progress,Accepted,Medium,Org line C,E_1,G55 2nd,PROD835,se,Sweden,Daniel
1-535052125,2011-09-13,0,10:18:48+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_1,D4,PROD835,se,INDIA,Siddharth
1-535052125,2011-09-14,1,08:15:06+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,D4,PROD835,se,INDIA,Surya
1-535052125,2011-09-14,0,08:16:17+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Per-Erik
1-535052125,2011-09-14,0,10:34:19+01:00,In Progress,Accepted,Medium,Org line C,E_1,G294 2nd,PROD835,se,INDIA,Devakumar
1-535052125,2011-09-14,0,11:48:48+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G55 2nd,PROD835,se,Belgium,Peter
1-535052125,2011-09-14,0,14:34:38+01:00,In Progress,Accepted,Medium,Org line C,E_1,G55 2nd,PROD835,se,Sweden,Daniel
1-535052125,2011-09-14,0,14:40:59+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Per-Erik
1-535052125,2011-09-14,0,14:42:24+01:00,In Progress,Accepted,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Daniel
1-535052125,2011-09-14,0,15:16:19+01:00,Assigned,Accepted,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Claes
1-535052125,2012-01-17,125,13:13:47+01:00,In Progress,Accepted,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Daniel
1-535052125,2012-01-17,0,13:15:49+01:00,Closed,Completed,Medium,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Daniel
1-535233659,2011-06-20,-211,18:30:19+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-535233659,2011-06-20,0,18:31:39+01:00,Awaiting Assignment,Queued,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-535233659,2011-06-21,1,07:33:31+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,Sweden,Santhosh
1-535233659,2011-06-21,0,07:38:54+01:00,Assigned,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-535233659,2012-01-30,223,13:09:17+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-535233659,2012-01-30,0,13:10:08+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-535393553,2011-06-21,-223,09:47:26+01:00,In Progress,Accepted,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-535393553,2012-01-12,205,11:45:27+01:00,Closed,Completed,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-535418135,2011-06-21,-205,11:01:27+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,W6 2nd,PROD791,pl,POLAND,Michal
1-535418135,2011-07-28,37,13:22:47+01:00,Wait,Accepted,Medium,Org line A2,A2_1,W6 2nd,PROD791,pl,POLAND,Michal
1-535418135,2011-07-28,0,13:24:26+01:00,Wait,Accepted,Medium,Org line A2,A2_1,W6 2nd,PROD791,pl,POLAND,Michal
1-535418135,2012-01-19,175,15:23:31+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,W6 2nd,PROD791,pl,POLAND,Michal
1-535418135,2012-01-19,0,15:25:35+01:00,Closed,Completed,Medium,Org line A2,A2_1,W6 2nd,PROD791,pl,POLAND,Michal
1-535439201,2011-06-21,-212,10:23:47+01:00,In Progress,Accepted,Medium,Org line C,E_3,G68 2nd,PROD714,se,Sweden,Lars
1-535439201,2011-06-21,0,10:44:50+01:00,Wait,Accepted,Medium,Org line C,E_3,G68 2nd,PROD714,se,Sweden,Lars
1-535439201,2012-03-02,255,09:16:48+01:00,Closed,Completed,Medium,Org line C,E_3,G68 2nd,PROD714,se,Sweden,Lars
1-535813109,2011-06-22,-254,10:24:31+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813109,2012-01-03,195,15:57:21+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813203,2011-06-22,-195,10:29:01+01:00,In Progress,Accepted,Low,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813203,2012-01-04,196,15:41:01+01:00,Closed,Completed,Low,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813236,2011-06-22,-196,10:31:28+01:00,In Progress,Accepted,Low,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813236,2012-01-04,196,15:41:14+01:00,Closed,Completed,Low,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813278,2011-06-22,-196,10:34:30+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813278,2012-01-03,195,15:58:00+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813300,2011-06-22,-195,10:48:28+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813300,2012-01-03,195,15:58:43+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813432,2011-06-22,-195,10:50:21+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813432,2012-01-03,195,15:59:05+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813517,2011-06-22,-195,11:08:40+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813517,2012-01-03,195,15:59:36+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813813,2011-06-22,-195,12:00:23+01:00,In Progress,Accepted,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-535813813,2012-01-03,195,16:00:05+01:00,Closed,Completed,Medium,Org line G4,,M19 2nd,PROD286,se,Sweden,Peter
1-536299706,2011-06-23,-194,20:04:57+01:00,In Progress,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-536299706,2011-06-23,0,20:05:33+01:00,Awaiting Assignment,Queued,Low,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-536299706,2011-06-23,0,22:05:57+01:00,In Progress,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,Sweden,Padmanabha
1-536299706,2011-06-23,0,22:06:02+01:00,Assigned,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-536299706,2011-06-24,1,20:10:43+01:00,Awaiting Assignment,Queued,Low,Org line A2,A2_2,G21 2nd,PROD96,us,Sweden,Hannes
1-536299706,2011-06-24,0,20:11:55+01:00,Assigned,Accepted,Low,Org line A2,A2_2,G21 2nd,PROD96,us,USA,Naomi
1-536299706,2011-06-30,6,21:20:42+01:00,In Progress,Accepted,Low,Org line A2,A2_2,S2 2nd,PROD96,us,Brazil,Sandro
1-536299706,2011-06-30,0,21:35:02+01:00,Awaiting Assignment,Queued,Low,Org line A2,A2_2,S2 2nd,PROD96,us,Brazil,Sandro
1-536299706,2011-06-30,0,21:35:03+01:00,Awaiting Assignment,Queued,Low,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-536299706,2011-07-01,1,00:54:29+01:00,In Progress,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,Sweden,Padmanabha
1-536299706,2011-07-01,0,00:54:53+01:00,Assigned,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,USA,Carolyn
1-536299706,2012-01-30,213,12:40:26+01:00,In Progress,Accepted,Low,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-536299706,2012-01-30,0,12:40:27+01:00,Closed,Completed,Low,Org line G3,,G199 3rd,PROD96,us,POLAND,Ewa
1-536904633,2011-06-27,-217,14:07:20+01:00,In Progress,Accepted,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-536904633,2012-01-12,199,11:45:51+01:00,Closed,Completed,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-537169872,2011-06-28,-198,11:05:28+01:00,In Progress,Accepted,Major,Org line C,E_6,S20 2nd,PROD374,se,Sweden,G?an
1-537169872,2011-07-01,3,16:05:33+01:00,Awaiting Assignment,Queued,Major,Org line C,E_6,S20 2nd,PROD374,se,Sweden,G?an
1-537169872,2011-07-12,11,14:28:19+01:00,Assigned,Accepted,Major,Org line C,E_6,S20 2nd,PROD374,se,Sweden,Daniel
1-537169872,2011-09-05,55,09:14:45+01:00,Awaiting Assignment,Queued,Major,Org line G4,,S33 2nd,PROD374,se,Sweden,Joakim
1-537169872,2011-10-20,45,08:57:26+01:00,Assigned,Accepted,Major,Org line G4,,S33 2nd,PROD374,se,Sweden,Mikael
1-537169872,2012-01-09,81,14:45:16+01:00,In Progress,Accepted,Major,Org line G4,,S33 2nd,PROD374,se,Sweden,Mikael
1-537169872,2012-01-09,0,14:48:33+01:00,Closed,Completed,Major,Org line G4,,S33 2nd,PROD374,se,Sweden,Mikael
1-537311033,2011-06-28,-195,15:57:00+01:00,Awaiting Assignment,Queued,High,Org line C,E_1,G99 2nd,PROD24,se,Sweden,Curt
1-537311033,2011-08-25,58,15:31:54+01:00,In Progress,Accepted,High,Org line C,C_1,G100 3rd,PROD24,se,Sweden,Curt
1-537311033,2012-01-18,146,13:18:10+01:00,Closed,Completed,High,Org line C,C_1,G100 3rd,PROD24,se,Sweden,Curt
1-537601770,2011-06-29,-203,12:44:22+01:00,In Progress,Accepted,Low,Org line A2,A2_2,G39 3rd,PROD215,se,Sweden,Linda
1-537601770,2011-06-29,0,13:04:39+01:00,Awaiting Assignment,Queued,Low,Org line A2,A2_2,G39 3rd,PROD215,se,Sweden,Linda
1-537601770,2011-07-01,2,08:27:35+01:00,In Progress,Accepted,Low,Org line A2,A2_2,G39 3rd,PROD215,se,Sweden,Linda
1-537601770,2012-04-04,278,16:27:27+01:00,Wait,Accepted,Low,Org line A2,A2_2,G39 3rd,PROD215,se,Sweden,Linda
1-537601770,2012-05-21,47,14:05:06+01:00,Closed,Completed,Low,Org line A2,A2_2,G39 3rd,PROD215,se,Sweden,Linda
1-537902763,2011-06-30,-326,09:35:50+01:00,In Progress,Accepted,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-537902763,2012-01-12,196,11:46:25+01:00,Closed,Completed,High,Org line A2,A2_5,V5 3rd,PROD230,fr,France,Veronique
1-537984625,2011-06-30,-196,13:08:27+01:00,In Progress,Accepted,High,Org line C,C_3,G62 3rd,PROD348,se,France,Nicolas
1-537984625,2011-06-30,0,13:49:37+01:00,Awaiting Assignment,Queued,High,Org line C,C_3,G62 3rd,PROD348,se,France,Nicolas
1-537984625,2012-05-25,330,13:44:54+01:00,In Progress,Accepted,High,Org line C,C_3,G292 3rd,PROD348,se,Sweden,Martin
1-537984625,2012-05-25,0,13:46:50+01:00,Closed,Completed,High,Org line C,C_3,G292 3rd,PROD348,se,Sweden,Martin
1-538109148,2011-06-30,-330,19:50:49+01:00,In Progress,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Sweden,K?e_OLD
1-538109148,2011-08-11,42,12:58:58+01:00,Assigned,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Sweden,K?e_OLD
1-538109148,2011-08-16,5,10:33:12+01:00,Assigned,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Sweden,Karin
1-538109148,2011-08-16,0,10:33:56+01:00,Assigned,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Sweden,Rikard
1-538109148,2011-12-14,120,16:02:20+01:00,In Progress,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Sweden,Rikard
1-538109148,2012-01-17,34,15:39:10+01:00,In Progress,Accepted,Major,Org line C,E_1,G55 2nd,PROD816,be,Belgium,Peter
1-538109148,2012-01-17,0,15:39:21+01:00,Closed,Completed,Major,Org line C,E_1,G55 2nd,PROD816,be,Belgium,Peter
1-538226806,2011-07-01,-200,09:02:18+01:00,In Progress,Accepted,High,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Per-Erik
1-538226806,2012-03-15,258,13:13:56+01:00,Closed,Completed,High,Org line C,E_1,G294 2nd,PROD835,se,Sweden,Per-Erik
1-538297321,2011-07-01,-258,11:28:18+01:00,Assigned,Accepted,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Magnus
1-538297321,2011-11-21,143,15:30:28+01:00,Awaiting Assignment,Queued,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Joakim
1-538297321,2011-11-21,0,15:57:42+01:00,In Progress,Accepted,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Rickard
1-538297321,2012-02-01,72,12:32:51+01:00,Assigned,Accepted,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Lars
1-538297321,2012-02-16,15,11:59:49+01:00,In Progress,Accepted,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Lars
1-538297321,2012-02-16,0,12:00:18+01:00,Closed,Completed,Low,Org line G4,,S33 2nd,PROD448,se,Sweden,Lars
1-538411483,2011-07-01,-230,16:48:55+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD304,se,Sweden,Mikael
